BS_test,IBS_test,BS_train,IBS_train
0.21754019753410236,0.1471176707839375,0.08518125668955605,0.06799015295444322
0.2379779959401662,0.13823158217887788,0.1632464021570026,0.10792956987291766
0.24093950896274724,0.13330513114158227,0.0876244776111256,0.055604895973571065
0.25914935679683165,0.15514974775991633,0.12337493484978816,0.07689875235697553
0.20346453526306152,0.12264866967237387,0.11061099723636783,0.07786557140921538
0.20408802512590432,0.14168415571687673,0.10117300960839759,0.06608900233686844
0.1976639010005938,0.1337621378810445,0.12005369547754131,0.07834638246969244
0.2548595817540609,0.16652956291098353,0.11053196212990059,0.06793370470876009
0.21710727849115183,0.12756177837123067,0.1028819967107019,0.07059444180504122
0.19699373113402252,0.11683958112675394,0.1380104949359483,0.08818045700454322
0.264517621080594,0.18416366033012893,0.1403108600132521,0.10213513360392211
0.25170872892293056,0.15471869138581879,0.09567673593626758,0.06214679765843707
0.192702795200628,0.12032286687982818,0.162064295757114,0.09354850765653681
0.24301875959012864,0.14021920959062473,0.1031508178457766,0.07834466001763041
0.24455961995803532,0.1495765728643237,0.09787516430653667,0.06774576674909472
0.24516370223495526,0.1413361845584868,0.14266686200752893,0.08781668238806786
0.23728501846650032,0.12906952045559267,0.11504762224148178,0.06661442320185113
0.2142870653858255,0.14593941093409135,0.12104844161709855,0.07527559024003665
0.2477736473947885,0.15757410595627916,0.103416051277096,0.07499118085563
0.24279710145963676,0.15828028582068268,0.13709281644903387,0.08663513680837341
0.2036044479657268,0.13998425248671098,0.10769900268748371,0.07909927573971068
0.24761702578511047,0.16494057653064287,0.11490818814517395,0.08072995302857845
0.23402691763805547,0.14745060237764804,0.1185420345737286,0.08171171801609375
0.2666677482316248,0.158578424992262,0.12366877114649719,0.08643879981170335
0.19273382072247594,0.1332288600010317,0.11930661703889324,0.07934844175390576
0.16290932868689892,0.10820919784111366,0.11187748559817087,0.07565847145326499
0.20405491166561687,0.12994450712625344,0.11531904047280075,0.07452743164010592
0.2175574636980925,0.14323689390029698,0.12395518511888798,0.07866464085217519
0.22435660148390005,0.12903824508683845,0.12624311740776947,0.07338478347921289
0.24718932775788813,0.12225894745283265,0.09336917059690325,0.06288425894442272
0.2092283872371564,0.1362442248616793,0.11481149089091995,0.08713870078819477
0.2223197960417092,0.11628123557134028,0.10071498758056983,0.060871466861693674
0.24387625322362655,0.15889370143405757,0.12862929056698183,0.08315914054007637
0.23076335922634403,0.14153087466343764,0.12056179182052995,0.08040538832636664
0.2001201763629566,0.12689995195450093,0.10553692522789643,0.07323586886144312
0.23943888056849877,0.1611319290118906,0.13615331602825315,0.09197059091121108
0.26534152535240474,0.15688249900526635,0.10901741334882065,0.07780530741353849
0.24512285870029993,0.15665400600447416,0.13740188286729052,0.10077009969663495
0.21798527347332475,0.14105710792001472,0.12938631566916606,0.08739696438442145
0.25493650456424005,0.14094581141802895,0.11554379894709928,0.0715109640454276
0.22876395134783392,0.1382683685260734,0.10335336407286254,0.0740244451754602
0.1891583449241252,0.13393809336120827,0.09258193060390875,0.0630405062787918
0.2407601034636667,0.14324477006466899,0.1089603036162336,0.08872947150106356
0.24558639616225436,0.1559641958960244,0.08335600019053008,0.05527704280143323
0.21661273107345919,0.13165156023301217,0.12181264327616029,0.09053723138650539
0.2052558091566802,0.13294931857364525,0.11120330837678577,0.07519832528065468
0.22486051605361862,0.1480791422037926,0.11119050327893551,0.07270755033855988
0.23841094454050987,0.14920047699923752,0.11787615912740096,0.07640198964640632
